id,long,lat,facility,type,ownership,status,ward_code,ward_name,lga_code,lga_name
238,8.092992,9.56693,Kajuru Health Clinic,Primary,Public,Functional,KD0602,Daddu,19006,Jaba
239,8.015214,9.672799,Tsauni Primary Health Center,Primary,Public,Functional,KD0811,Kwaturu,19008,Kachia
240,7.858839,10.835292,Dan Jaba Health Clinic,Primary,Public,Functional,KD2102,Gamagira,19021,Soba
241,6.94621,10.74423,Kuyello,Others,Others,Unknown,KD0101,Gayam,19001,Birnin Gwari
242,8.20609,11.180761,Lamari Nursing And Mat Sarki Zaki,Primary,Public,Unknown,KD0502,Ikara,19005,Ikara
243,7.568043,11.145677,Bijimi Health Clinic,Primary,Public,Functional,KD0308,Panhauya,19003,Giwa
244,7.42615,10.51331,Nevada Hospital And Maternity,Others,Private,Unknown,KD0906,Maiburiji,19009,Kaduna North
245,7.719338,11.079502,Gimba Primary Health Center,Primary,Public,Unknown,KD2310,Tudun Wada,19023,Zaria
246,7.231689,9.341309,Sullu Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1102,Iddah,19011,Kagarko
247,8.034730666,11.33212721,Kunkumi Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD1806,Gwanki,19018,Makarfi
248,7.87598,11.37782,Ar Nursing And Maternity Home,Primary,Public,Unknown,KD1810,Tudun Wada,19018,Makarfi
249,7.3868,10.50169,Al Fijir Clinics,Unknown,Unknown,Unknown,KD1011,Sabon Gari West,19010,Kaduna South
250,8.4377547,9.460308,Primary Health Center Godogodo,Unknown,Others,Unknown,KD0702,Atuku,19007,Jema'A
251,8.017386,11.239942,Kowa Nursing Home,Others,Public,Unknown,KD1805,Gubuchi,19018,Makarfi
252,8.605823,9.346343,Bosan Clinic Angwar Nungu,Primary,Public,Unknown,KD2004,Bokana,19020,Sanga
253,7.260071,9.579285,New Dakalo Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD0804,Bishini,19008,Kachia
254,7.648678,10.905724,Kamfanin Zango Primary Health Care,Primary,Public,Functional,KD0412,Zangon Aya,19004,Igabi
255,8.40828,9.15034,Ugwa Jatau Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2010,Ninzo West,19020,Sanga
256,7.742361,11.111053,Anguwar Jaba Primary Health Center,Primary,Public,Functional,KD1910,Unguwar Gabas,19019,Sabon Gari
257,7.108828,10.272899,Chikun Primary Health Care,Primary,Public,Functional,KD0201,Chikun,19002,Chikun
258,7.284911,11.021581,Madugu Health Clinic,Primary,Public,Functional,KD0302,Galadimawa,19003,Giwa
259,7.429893,10.463502,Psychiatric Hospital,Primary,Public,Functional,KD1002,Barnawa,19010,Kaduna South
260,8.65691,10.439185,Sauki Clinic And Maternity Anguwan Bawa,Primary,Public,Unknown,KD1710,Sabon Birnin,19017,Lere
261,7.402592,10.495356,Amina Nmadi Health Facility,Primary,Public,Functional,KD1010,Tudun Wada South,19010,Kaduna South
262,8.06307,11.36461,Zinta Nursing Home And Maternity,Others,Private,Unknown,KD0509,Saulawa,19005,Ikara
263,8.59736,9.95153,Aminci Health Clinic,Primary,Public,Unknown,KD1403,Damakasuwa,19014,Kauru
264,6.786675,11.266839,Ungwan Zakara Health Clinic,Primary,Public,Unknown,KD0110,Kuyello,19001,Birnin Gwari
265,8.372925,9.795288,Mabuhu Health Clinic,Primary,State Ministry Of Health,Functional,KD2211,Zonzon,19022,Zangon Kataf
266,7.232904,11.070301,Sabon Sara Health Center,Primary,Public,Functional,KD0307,Kidandan,19003,Giwa
267,8.156167,10.801656,Kubau Primary Health Center,Primary,Public,Functional,KD1507,Kubau,19015,Kubau
268,8.430148,9.643925,Kadarko Health Clinic,Primary,Public,Unknown,KD1304,Kadarko,19013,Kaura
269,8.164312,11.17345,Kankanki Health Post,Primary,Public,Functional,KD0502,Ikara,19005,Ikara
270,7.682871,9.803399,Impi Kuturmi Health Clinic,Primary,Public,Unknown,KD0803,Awon,19008,Kachia
271,7.42532,10.50452,Tim Unity Hospital,Unknown,Unknown,Unknown,KD0907,Sardauna,19009,Kaduna North
272,7.397966,10.476101,Sanasi Nursing And Maternity Home,Primary,Public,Functional,KD0208,Nassarawa,19002,Chikun
273,8.447983,10.951787,Bugau Health Clinic,Primary,Public,Functional,KD1504,Haskiya,19015,Kubau
274,6.190154,10.661214,Kimbi Health Post,Primary,Public,Functional,KD0106,Randagi,19001,Birnin Gwari
275,7.572005,9.602991,Asibitin Katon Kasa Health Post,Others,Public,Functional,KD0803,Awon,19008,Kachia
276,7.637102,10.038457,Unguwan Gajere Health Clinic,Primary,Public,Functional,KD1208,Maro,19012,Kajuru
277,8.446716,9.141479,Anzere Health Clinic,Primary,State Ministry Of Health,Functional,KD2010,Ninzo West,19020,Sanga
278,7.239645,11.250982,Kaya Primary Health Care,Primary,Public,Functional,KD0305,Idasu,19003,Giwa
279,8.1678687,10.5817318,Kahuna Primary Health Care Center,Unknown,Others,Unknown,KD1408,Kauru West,19014,Kauru
280,8.2823737,9.7817772,Mayin Lol Health Center,Primary,Others,Functional,KD2210,Zonkwa,19022,Zangon Kataf
281,7.37587,10.521974,Igabi Primary Health Center,Primary,Public,Functional,KD0409,Rigasa,19004,Igabi
282,8.370728,9.858276,Kwaku Health Clinic,Primary,State Ministry Of Health,Functional,KD2202,Gora,19022,Zangon Kataf
283,8.646648,10.623052,Sauki Primary Health Clinic,Primary,Public,Unknown,KD1702,Dan Alhaji,19017,Lere
284,8.027556,11.363451,Rumi Health Post,Primary,Public,Functional,KD0508,Rumi,19005,Ikara
285,7.69146,11.04613,Kuyan Bana Nursing Home,Tertiary,Private,Unknown,KD2308,Limancin Kona,19023,Zaria
286,7.778755,11.228161,Kada Kada Health Clinic,Primary,Public,Functional,KD1609,Taba,19016,Kudan
287,7.828805,10.054942,Kutural Rimi Primary Health Center,Primary,Public,Functional,KD0801,Agunu,19008,Kachia
288,7.4109298,10.5044857,Asibitinyara Health Center,Unknown,Unknown,Functional,KD1010,Tudun Wada South,19010,Kaduna South
289,8.433305,9.177736,Ancha Primary Health Center,Primary,Public,Functional,KD2010,Ninzo West,19020,Sanga
290,6.96561,11.18375,Yankan Dutse Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD0110,Kuyello,19001,Birnin Gwari
291,6.529563423,10.64680145,Health Clinic Bugai,Primary,Others,Functional,KD0104,Magajin Gari 2,19001,Birnin Gwari
292,7.405128,10.592923,Accor Clinic,Primary,Public,Unknown,KD0401,Afaka,19004,Igabi
293,7.990303,11.120861,Magada Health Clinic,Primary,Public,Functional,KD2104,Gimba,19021,Soba
294,8.275016,10.687685,Jan Block C M Home,Primary,Public,Unknown,KD1509,Pambegua,19015,Kubau
295,8.632507,9.159912,Turrukwa Mission Health Post,Primary,State Primary HealthCare Development Agency,Unknown,KD2003,Ayu,19020,Sanga
296,7.411388,10.466097,Petrovik Hospital,Primary,Public,Unknown,KD1004,Kakuri Hausa,19010,Kaduna South
297,7.43076,9.922548,Doka Rural Hospital,Primary,Public,Unknown,KD0805,Dokwa,19008,Kachia
298,7.293593,10.704476,Ifira Primary Health Center,Primary,Public,Functional,KD0401,Afaka,19004,Igabi
299,8.134334,9.819237,Fadia Tudun Wada Health Clinic,Primary,Public,Functional,KD2204,Kamantan,19022,Zangon Kataf
300,7.398793333,10.49006667,Al Tabib Clinic,Primary,Others,Functional,KD1010,Tudun Wada South,19010,Kaduna South
301,7.441127027,10.46554387,Bishini Health Clinic,Primary,Others,Functional,KD0207,Narayi,19002,Chikun
302,7.994364,9.4397342,Primary Health Center Sambam,Primary,Others,Functional,KD0608,Sabchem,19006,Jaba
303,7.99377,10.08572,Zugwai Nursing Metrenity Home,Others,Private,Unknown,KD2203,Ikulu,19022,Zangon Kataf
304,7.927853,9.712542,Kurumi Gwaza 2,Others,Public,Unknown,KD0811,Kwaturu,19008,Kachia
305,8.604995,9.344333,Nungu Primary Health Center,Primary,Public,Functional,KD2004,Bokana,19020,Sanga
306,7.960276,11.205239,Cocin Primary Health Center,Primary,NGO/Humanitarian,Unknown,KD2109,Richifa,19021,Soba
307,7.839564,11.265125,Marke Health Post,Primary,Public,Functional,KD1801,Dan Damisa,19018,Makarfi
308,7.194275,11.1001,Doka Primary Health Clinic Doka,Primary,State Primary HealthCare Development Agency,Unknown,KD0305,Idasu,19003,Giwa
309,7.442057,10.526447,Barau Dikko Specialist Hospital Kaduna,Primary,Public,Functional,KD0910,Unguwar Rimi,19009,Kaduna North
310,8.56395,10.366904,Sigau Maternal And Child Health,Primary,Public,Unknown,KD1708,Lere,19017,Lere
311,7.454063,10.453717,Jefanel Hospital,Tertiary,Private,Unknown,KD0211,Sabon Tasha,19002,Chikun
312,7.66487,10.91737,Ramat Memorial Zango Aya,Others,Private,Unknown,KD0412,Zangon Aya,19004,Igabi
313,7.672533,11.170602,Mrs Clinic Barrack,Primary,Public,Functional,KD1901,Basawa,19019,Sabon Gari
314,7.843026,11.000399,Marwa Primary Health Center,Primary,Public,Functional,KD2105,Kinkiba,19021,Soba
315,8.680935,10.473804,Unguwan Kura Primary Health Clinic,Primary,Public,Functional,KD1710,Sabon Birnin,19017,Lere
316,7.69469,11.07928,Childrern's Home Health Center,Unknown,Unknown,Unknown,KD2309,Tukur Tukur,19023,Zaria
317,8.25646,9.22652,Gwantu Primary Health Care,Primary,State Primary HealthCare Development Agency,Unknown,KD2002,Arak,19020,Sanga
318,7.42574,10.51477,Convenant Hospital Unguwan Maiburiji,Others,Private,Unknown,KD0906,Maiburiji,19009,Kaduna North
319,7.493951,10.678698,Dankande Health Clinic,Primary,Public,Functional,KD0407,Kwarau,19004,Igabi
320,7.871549,9.566543,Kutaho Health Post,Primary,Public,Functional,KD1101,Aribi,19011,Kagarko
321,8.00745,11.26059,Tundu Wada Primary Health Center,Unknown,Unknown,Unknown,KD1805,Gubuchi,19018,Makarfi
322,8.2813623,9.3727032,Bethesda Health Center,Primary,Others,Functional,KD0706,Jagindi,19007,Jema'A
323,8.624878,9.223511,Yashi Pah Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD2003,Ayu,19020,Sanga
324,7.72654818,9.472577016,Kusam Health Post,Unknown,Others,Unknown,KD1106,Kagarko South,19011,Kagarko
325,7.228197,10.253634,Gwagwada Primary Health Center,Primary,Public,Functional,KD0202,Gwagwada,19002,Chikun
326,8.22167,9.24916,Kogum Clinic,Others,Private,Unknown,KD0706,Jagindi,19007,Jema'A
327,7.402635,10.473394,Ecwa Maternity Home,Primary,NGO/Humanitarian,Unknown,KD0208,Nassarawa,19002,Chikun
328,8.01649,9.39591,Kaduna Health Clinic Anomo,Primary,State Primary HealthCare Development Agency,Unknown,KD0606,Nduya,19006,Jaba
329,7.498217,10.958267,Bina Health Post,Primary,Public,Functional,KD0406,Kerawa,19004,Igabi
330,7.713992,11.107217,Alpha Clinic,Tertiary,Private,Unknown,KD1905,Hanwa,19019,Sabon Gari
331,7.834116,10.954673,Gora Health Dispensary,Primary,Public,Functional,KD2107,Maigana,19021,Soba
332,7.2986,11.219307,Dako Masallaci Health Post,Primary,Public,Functional,KD0305,Idasu,19003,Giwa
333,8.689971667,10.419495,Saminka Child Health Center,Unknown,Unknown,Functional,KD1711,Saminaka,19017,Lere
334,7.70903,11.08899,Sauki Clinic Zaria,Primary,State Primary HealthCare Development Agency,Unknown,KD2309,Tukur Tukur,19023,Zaria
335,8.309929,9.396202,Zankan Sarki Health Center,Primary,Public,Functional,KD0705,Godogodo,19007,Jema'A
336,7.779181,10.184088,Ungwar Pada Primary Health Center,Primary,Public,Unknown,KD1203,Idon,19012,Kajuru
337,8.29527,9.58797,New Era Hospital And Maternity,Others,Private,Unknown,KD0708,Kafanchan B,19007,Jema'A
338,7.43346,10.50377,Alba Clinics And Medical Center,Others,Private,Functional,KD0902,Dadi Riba,19009,Kaduna North
339,7.453526489,10.4512736,Doctor Clinic,Others,Private,Unknown,KD0211,Sabon Tasha,19002,Chikun
340,7.35401,9.41844,Iddah Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1102,Iddah,19011,Kagarko
341,7.947410834,10.51718579,Sauki Health Clinic,Primary,State Ministry Of Health,Unknown,KD1404,Dawaki,19014,Kauru
342,7.43424,9.56524,Agyor Nursing Home Jere,Tertiary,Private,Unknown,KD1104,Jere South,19011,Kagarko
343,7.711257,9.544008,Kagarko North Health Center,Primary,Public,Unknown,KD1105,Kagarko North,19011,Kagarko
344,8.008461,11.40607,Zainab Nursing Home And Maternity,Primary,Public,Unknown,KD0501,Auchan,19005,Ikara
345,7.99887,9.55297,Tungan Zeeh Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD0607,Nok,19006,Jaba
346,8.477533,9.92203,Kurmin Ruwa Health Facility,Primary,Public,Functional,KD1401,Badurum,19014,Kauru
347,8.456652,9.241431,Ercc Clinic,Primary,Public,Functional,KD2005,Gwantu,19020,Sanga
348,7.576596,11.000508,Sabon Birnin Dosa Health Clinic,Primary,Public,Functional,KD0406,Kerawa,19004,Igabi
349,7.44006,10.50963,Zahra Hospital,Others,Private,Unknown,KD0904,Kabala,19009,Kaduna North
350,7.90381,10.47799,Idu Gari Dispensary Clinic,Primary,Public,Functional,KD1205,Kallah,19012,Kajuru
351,7.829033,11.367571,Isyaku Medicine Center,Tertiary,Private,Unknown,KD1802,Danguziri,19018,Makarfi
352,7.62843,11.02361,Kasuwan Dutse Primary Health Center,Primary,Public,Functional,KD2301,Dutsen Abba,19023,Zaria
353,8.203217883,10.55843376,Kagadama Health Clinic,Primary,State Ministry Of Health,Unknown,KD1407,Kauru East,19014,Kauru
354,8.63089,9.357724,Bokana Health Center,Primary,Public,Unknown,KD2004,Bokana,19020,Sanga
355,7.75338,10.82512,Al Bashir Nursing And Maternity Home,Others,Private,Unknown,KD0405,Igabi,19004,Igabi
356,7.409228,11.230244,Dokan Dan Magaji Health Post,Primary,Public,Functional,KD0306,Kakangi,19003,Giwa
357,8.107261,9.379374,Ghauta Health Clinic,Primary,Public,Functional,KD0703,Barde,19007,Jema'A
358,7.909813,10.969298,Tamba Health Clinic,Primary,Public,Functional,KD2105,Kinkiba,19021,Soba
359,7.645841667,10.30648667,Unguwan Sarki Gyengere Health Center,Unknown,Unknown,Functional,KD1204,Kajuru,19012,Kajuru
360,8.18016,11.18253,Nassarawa Health Center,Primary,Others,Unknown,KD0504,Kurmin Kogi,19005,Ikara
361,7.3987456,10.4705363,Primary Health Center Nassarawa,Primary,Others,Unknown,KD0208,Nassarawa,19002,Chikun
362,7.421506,10.969324,Kerawa Health Post,Primary,Public,Functional,KD0406,Kerawa,19004,Igabi
363,7.76734,11.363,Soko Health Clinic,Primary,State Primary HealthCare Development Agency,Unknown,KD1601,Doka,19016,Kudan
364,8.384675,11.004494,Mai Auduga Health Clinic,Primary,Public,Functional,KD1501,Anchau,19015,Kubau
365,7.737593,9.324406,Pandan Gwari Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1108,Kukuyi,19011,Kagarko
366,7.956494,9.690499,Ungwan Funtong Health Clinic,Primary,Public,Unknown,KD0811,Kwaturu,19008,Kachia
367,8.208305,11.148806,Ikara Health Clinic,Primary,Public,Unknown,KD0503,Jampalan,19005,Ikara
368,7.399986,10.593729,Bethel Clinic And Maternity,Primary,Public,Unknown,KD0401,Afaka,19004,Igabi
369,7.741218,10.302371,Asibitin Unguwan Rana Health Post,Primary,Public,Functional,KD1207,Kufana,19012,Kajuru
370,7.870086,10.439128,Itisi Dispensary Clinic,Primary,Public,Functional,KD1205,Kallah,19012,Kajuru
371,7.42204,10.48034,C Jay Hospital,Others,Private,Unknown,KD1002,Barnawa,19010,Kaduna South
372,7.634956,10.643641,Maje Health Care,Primary,Public,Functional,KD0404,Gwaraji,19004,Igabi
373,8.5967143,10.4966228,Primary Health Center Kayarda,Primary,Others,Unknown,KD1705,Kayarda,19017,Lere
374,8.0731702,10.681895,Zuntu Primary Health Center,Unknown,Unknown,Functional,KD1410,Makami,19014,Kauru
375,7.665617,10.919494,Unguwan Malamai Primary Health Care,Primary,Public,Functional,KD0412,Zangon Aya,19004,Igabi
376,7.331228,11.249509,Gadagau Primary Health Clinic,Primary,Public,Functional,KD0311,Yakawada,19003,Giwa
377,7.426334,10.503976,Junction Road Primary Health Center,Primary,Public,Functional,KD0907,Sardauna,19009,Kaduna North
378,8.130034,11.460067,Bamuyayi Health Post,Primary,Public,Functional,KD0505,Kuya,19005,Ikara
379,6.527362,10.648187,Bagoma Primary Health Center,Primary,Public,Unknown,KD0104,Magajin Gari 2,19001,Birnin Gwari
380,7.86492,11.253917,Kwatakware Primary Health Center,Primary,Public,Unknown,KD1809,Nasarawa Wandoya,19018,Makarfi
381,7.827881,10.271709,Afogo Health Center,Primary,Public,Unknown,KD1201,Afogo,19012,Kajuru
382,7.569897,9.495072,Kuse Health Post,Primary,Public,Functional,KD1106,Kagarko South,19011,Kagarko
383,8.31296,9.600581,Local Government Staff Clinic,Others,Public,Functional,KD0711,Maigizo,19007,Jema'A
384,8.624591,9.812328,Kamaru Primary Health Center,Primary,Public,Functional,KD1406,Kamaru,19014,Kauru
385,7.828224,10.371298,Unguwan Mission Primary Health Care,Primary,Public,Functional,KD1201,Afogo,19012,Kajuru
386,6.62427,10.70916,Kwaga Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD0101,Gayam,19001,Birnin Gwari
387,7.709309,10.970365,Audi Primary Health Care,Primary,Public,Functional,KD0412,Zangon Aya,19004,Igabi
388,8.61633,10.40259,Advantist Clinic,Unknown,Unknown,Unknown,KD1710,Sabon Birnin,19017,Lere
389,7.814697,9.600281,Kuratam Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD1101,Aribi,19011,Kagarko
390,8.398298,11.0896,Gadas Health Clinic,Primary,Public,Functional,KD1506,Kargi,19015,Kubau
391,7.92208,11.3366,Gimi Tasha Health Clinic,Primary,State Primary HealthCare Development Agency,Functional,KD1804,Gimi,19018,Makarfi
392,7.719118333,11.09005,Primary Health Center Tudunwada,Primary,Others,Unknown,KD2310,Tudun Wada,19023,Zaria
393,8.25652,11.21991,Auchanawa Health Care,Primary,State Primary HealthCare Development Agency,Functional,KD0502,Ikara,19005,Ikara
394,8.268268,9.729379,Yarbvan Health Clinic,Primary,Public,Functional,KD2210,Zonkwa,19022,Zangon Kataf
395,7.4452533,10.5135483,Meyetti Primary Health Center,Unknown,Unknown,Functional,KD0904,Kabala,19009,Kaduna North
396,8.323183,9.711418,Aduwan Gida Health Clinic,Primary,Public,Functional,KD2205,Madakiya,19022,Zangon Kataf
397,7.330673,9.558197,Health Center Dumale,Primary,Public,Functional,KD1104,Jere South,19011,Kagarko
398,8.208388,11.148772,Kartau Basic Health Center,Primary,Public,Unknown,KD0503,Jampalan,19005,Ikara
399,8.14275,9.584378,Kurmi Zomo Health Clinic,Primary,Public,Functional,KD0602,Daddu,19006,Jaba
400,8.652398035,10.61372042,Health Clinic Dokan Danbala,Primary,Others,Functional,KD1702,Dan Alhaji,19017,Lere
401,8.287935,11.162007,Rahama Maternity Clinic,Tertiary,Private,Unknown,KD0503,Jampalan,19005,Ikara
402,7.904320491,10.11700856,Health Center Doka,Unknown,Others,Unknown,KD1203,Idon,19012,Kajuru
403,7.330673,9.558197,Dumale Health Center,Primary,State Primary HealthCare Development Agency,Functional,KD1104,Jere South,19011,Kagarko
404,7.450985,10.593195,Kawo Primary Health Center,Primary,Public,Unknown,KD0905,Kawo,19009,Kaduna North
405,8.105598,11.205342,Lafiya Clinic Kurmin Kogi,Primary,Public,Unknown,KD0504,Kurmin Kogi,19005,Ikara
406,8.335016,11.025049,Kargi Primary Health Center,Primary,Public,Functional,KD1506,Kargi,19015,Kubau
407,8.551838,10.450495,Ukissah Primary Health Clinic,Primary,Public,Functional,KD1706,Kudaru,19017,Lere
408,7.4392318,10.4667562,Koron Tsohuwa Primary Health Care,Primary,Others,Functional,KD1002,Barnawa,19010,Kaduna South
409,7.559216,11.096826,Kundun Health Clinic,Primary,Public,Functional,KD0310,Wazata,19003,Giwa
410,8.104697,11.207932,Zumunci Nursing Home,Others,Public,Unknown,KD0504,Kurmin Kogi,19005,Ikara
411,7.37095,10.530453,Sauki Nursing Home And Maternity,Primary,Public,Unknown,KD0409,Rigasa,19004,Igabi
412,8.005301,11.328195,Mayere Primary Health Center,Primary,Public,Functional,KD1808,Meyari,19018,Makarfi
413,7.366403,10.540309,Miyyeti Allah Nursing And Maternity,Primary,Public,Unknown,KD0409,Rigasa,19004,Igabi
414,8.313146,10.462436,Kwassam Health Clinic,Primary,Public,Unknown,KD1409,Kwassam,19014,Kauru
415,6.207711,10.708756,Kakangi Primary Health Center,Primary,Public,Functional,KD0102,Kakangi,19001,Birnin Gwari
416,7.189393,11.113897,Nassarawa Mugaba Health Post,Primary,Public,Functional,KD0305,Idasu,19003,Giwa
417,7.794581,11.326083,Gwibi Health Clinic,Primary,Public,Functional,KD1601,Doka,19016,Kudan
418,8.542712826,9.771473273,Rahama Primary Health Center,Primary,State Primary HealthCare Development Agency,Unknown,KD1411,Pari,19014,Kauru
