FID,geom,geometry_type,latitude,longitude,global_id,name,alternate_name,functional_status,ri_service_status,type,ownership,ward_code,accessibility,cce_quantity,cce_availability,cce_last_updated,mnch2,mnch2_last_updated,ward_name,lga_code,lga_name,state_code,state_name
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-602f,POINT (6.77099 11.21424),POINT,11.21424,6.77099,dfc6b259-bcd5-42d1-aa1d-b820b6e5a703,Dokan Ruwa Health Center,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0110,,,Unknown,,,,Kuyello,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-602e,POINT (6.905969000482742 11.212652999672116),POINT,11.212652999672116,6.905969000482742,ac1fa07a-df78-40e5-9ba7-de8805e7a918,Old Kuyello Health Clinic,,Functional,Yes,Primary,Public,KD0110,,1,Yes,,,,Kuyello,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-602d,POINT (6.940699000080144 11.194756999512606),POINT,11.194756999512606,6.940699000080144,eac87010-68d3-4342-96fa-941bd332a314,Shado Health Clinic,,Functional,Yes,Primary,Public,KD0110,,,Unknown,,,,Kuyello,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-602c,POINT (6.946073999732221 11.247286000203587),POINT,11.247286000203587,6.946073999732221,ab3c3d90-1eac-41f0-97a4-e18b72732991,Kuyello Primary Health Center,,Functional,Yes,Primary,Public,KD0110,,3,Yes,2018-02-06,,,Kuyello,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-602b,POINT (6.8606939997205245 11.331110000158105),POINT,11.331110000158105,6.8606939997205245,92af360f-fd3c-4cca-bef9-e9daa6e2b92e,Maikiyasuwa 1 Health Clinic,,Unknown,Unknown,Primary,Public,KD0111,,,Unknown,,,,Tabanni,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-602a,POINT (6.936657077010295 11.353355449414119),POINT,11.353355449414119,6.936657077010295,e8eed2cf-50da-474d-a4e0-287ebe2e695e,Tabanni Primary Health Center,Primary Health Center,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0111,,,Unknown,,,,Tabanni,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6029,POINT (6.981323 11.29688),POINT,11.29688,6.981323,7fbe8762-9f3e-4587-a209-ebae09073309,Layin Lasan Primary Health Clinic,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0111,,,Unknown,,,,Tabanni,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6028,POINT (7.000672999829646 11.330229999560174),POINT,11.330229999560174,7.000672999829646,fd357dd1-f430-4b2c-9c24-8d413e6754e2,Tabanni Model Primary Health Center,,Functional,Yes,Primary,Public,KD0111,,6,Yes,2018-02-06,,,Tabanni,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6027,POINT (6.87356 11.33244),POINT,11.33244,6.87356,d632afe4-46f0-4def-986a-629bbee2208a,Gwaron Dutse Health Center,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0111,,,Unknown,,,,Tabanni,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6026,POINT (6.99676 11.34681),POINT,11.34681,6.99676,de5354f4-cd25-4ffa-9829-fffaf00ad0f1,Old Tabanni Health Center,,Functional,Yes,Primary,State Primary HealthCare Development Agency,KD0111,,,Unknown,,,,Tabanni,19001,Birnin Gwari,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6025,POINT (7.1638099996735605 10.12460000039124),POINT,10.12460000039124,7.1638099996735605,84293d69-b8a8-4bac-ae3c-dd962bf23a34,Gadami Health Post,,Unknown,Unknown,Primary,Public,KD0201,,,Unknown,,,,Chikun,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6024,POINT (7.038730999688255 10.247377999813125),POINT,10.247377999813125,7.038730999688255,fc7bbfe6-5ecb-4097-962e-5de22a4d7f9d,Dakunu Health Post,,Functional,Yes,Primary,Public,KD0201,,,Unknown,,,,Chikun,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6023,POINT (7.049051999700907 10.244788000053347),POINT,10.244788000053347,7.049051999700907,aa6c8f05-9edd-4d5c-86a7-883eb7831ac6,Chukun Primary Health Center,,Unknown,Yes,Primary,Public,KD0201,,3,Yes,,,,Chikun,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6022,POINT (7.1115 10.02971),POINT,10.02971,7.1115,cac981cb-2454-4bfb-a571-f3df9d1dc157,Sarkin Pawa Primary Health Center,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0201,,,Unknown,,,,Chikun,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6021,POINT (7.108828000315896 10.272899000153416),POINT,10.272899000153416,7.108828000315896,1df8ea70-9d98-4ff7-8186-fe2b7acc1371,Chikun Primary Health Care,,Functional,Yes,Primary,Public,KD0201,,,Yes,2018-02-06,,,Chikun,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6020,POINT (7.103546999727712 10.045850999884976),POINT,10.045850999884976,7.103546999727712,96793940-4ed7-49ef-ac16-1d4fe9f2f0ce,Katarma Primary Healthcare Center,,Unknown,Unknown,Primary,Public,KD0201,,,Unknown,,,,Chikun,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-601f,POINT (7.04481 10.06659),POINT,10.06659,7.04481,d9a05f81-8f18-43ec-95af-068cf38a006a,Gwanda Health Clinic,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0201,,,Unknown,,,,Chikun,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-601e,POINT (7.357599000344123 10.27642899955191),POINT,10.27642899955191,7.357599000344123,9ff0d837-5a13-458e-b28f-b7bea406f796,Dutse Primary Health Center,,Functional,Yes,Primary,Public,KD0202,,2,Yes,2018-02-06,,,Gwagwada,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-601d,POINT (7.159990000078096 10.194389999810255),POINT,10.194389999810255,7.159990000078096,c9197250-40c9-4ab9-a9bd-d3ecf3594694,Kajari Clinic,,Functional,Yes,Primary,Public,KD0202,,,Unknown,,,,Gwagwada,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-601c,POINT (7.227390999873876 10.25761799977073),POINT,10.25761799977073,7.227390999873876,a3071fc3-c85c-4ab1-80d5-ba854ed71181,Sunsunge Health Center,,Unknown,Unknown,Primary,Public,KD0202,,,Unknown,,,,Gwagwada,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-601b,POINT (7.18826200028758 10.30946599999902),POINT,10.30946599999902,7.18826200028758,bee4f885-ce01-418b-8bbb-b73e9b9b04f7,Unguwan Turai Clinic,,Functional,Yes,Primary,Public,KD0202,,,Unknown,,,,Gwagwada,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-601a,POINT (7.302583999963986 10.284390999961715),POINT,10.284390999961715,7.302583999963986,aa62a6e8-1f08-44c1-9373-c248bf4012fb,Bakin Kasuwa Health Clinic,,Functional,Yes,Primary,Public,KD0202,,,Unknown,,,,Gwagwada,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6019,POINT (7.228197000421517 10.253634000063755),POINT,10.253634000063755,7.228197000421517,2616ba8d-2fc7-45e5-b89e-d1a9515a85fb,Gwagwada Primary Health Center,,Functional,Yes,Primary,Public,KD0202,,3,Yes,2018-02-06,,,Gwagwada,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6018,POINT (7.302625999992529 10.284270999880164),POINT,10.284270999880164,7.302625999992529,7fe4de90-7d4f-4035-9990-6373472baf12,Bakun Kasuwa Clinic,,Functional,Unknown,Others,Public,KD0202,,,Unknown,,,,Gwagwada,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6017,POINT (7.355995000254268 10.428298999740434),POINT,10.428298999740434,7.355995000254268,dbd73b12-034c-4df1-bef6-426c9ccc24ec,Kakau Primary Health Care Center,,Functional,Yes,Primary,Public,KD0203,,1,Yes,2018-02-06,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6016,POINT (7.40760339071162 10.414334736674284),POINT,10.414334736674284,7.40760339071162,bff31adf-ae47-4c39-8532-c74e4021d78c,Adonai Medical Center,,Functional,Unknown,Primary,Others,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6015,POINT (7.405842000122959 10.407635999700915),POINT,10.407635999700915,7.405842000122959,47bdcd00-abf5-4faa-889a-bb80c3e722d3,Buwaya Clinic,,Functional,Yes,Primary,Private,KD0203,,1,Yes,2018-02-06,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6014,POINT (7.5216599998158244 10.335360999593433),POINT,10.335360999593433,7.5216599998158244,14aeb6af-9ea1-4f83-a2e5-c7ad2df59d48,Kankomi Health Clinic,,Functional,Yes,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6013,POINT (7.405843000123639 10.407761999786487),POINT,10.407761999786487,7.405843000123639,824ed557-ed8f-43f4-ba3d-444075d7a1a3,Zaitun Clinic Buwaya,,Unknown,Unknown,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6012,POINT (7.45462500026872 10.342051000138952),POINT,10.342051000138952,7.45462500026872,9f97ea04-79a0-40db-bb90-8dcc9a7b5612,Unguwar Ayaba Dispensary,,Functional,Unknown,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6011,POINT (7.4019370004696725 10.428825000097845),POINT,10.428825000097845,7.4019370004696725,d5f671b8-ec73-4397-a619-5b557248a421,Adonai Medical Center Clinicandmaternity,,Unknown,Unknown,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6010,POINT (7.455704000001845 10.385282999513095),POINT,10.385282999513095,7.455704000001845,557218dd-2312-479d-9336-60befba819b6,Kakau Daji Primary Health Center,,Functional,Yes,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-600f,POINT (7.394645999515774 10.428530999898044),POINT,10.428530999898044,7.394645999515774,720e5313-8673-4598-908e-335cf69e54eb,Shalom Hospital Gonin Gora Kaduna,,Unknown,Unknown,Tertiary,Private,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-600e,POINT (7.319845999692689 10.48573099976278),POINT,10.48573099976278,7.319845999692689,3b5faef9-23e1-42d5-a540-b5502fc52868,Layi Health Dispensary,,Functional,Unknown,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-600d,POINT (7.5215779997600976 10.335167000461638),POINT,10.335167000461638,7.5215779997600976,4c8dfbf6-1022-42b1-b4e2-34495aea8f0d,Kamkomi Dispensary Clinic,,Functional,Unknown,Others,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-600c,POINT (7.397520000000002 10.36919),POINT,10.36919,7.397520000000002,9b18f9ea-ad70-47c3-b4d9-9d6ecf277844,Federal Road Safety Hospital,,Unknown,Unknown,Unknown,Unknown,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-600b,POINT (7.401834000399731 10.431225999729179),POINT,10.431225999729179,7.401834000399731,c30ff28f-8907-42cc-98eb-a341ec51437e,Gonin Gora Primary Health Center,,Functional,Yes,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-600a,POINT (7.395262999935028 10.374951000492956),POINT,10.374951000492956,7.395262999935028,f7b77b21-8826-4396-9c8e-2c1d428c6bd3,Safiya Medical Center,,Unknown,Unknown,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6009,POINT (7.407090000000039 10.40482000000003),POINT,10.40482000000003,7.407090000000039,d121a9b0-6a65-4399-a8b9-e074b33df242,Buwaya Health Clinic,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6008,POINT (7.385151000064411 10.316807999987532),POINT,10.316807999987532,7.385151000064411,a9a47e73-4996-4518-b985-e54dee2ff3ae,Sabon Gayan Primary Health Center,,Functional,Unknown,Primary,Public,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6007,POINT (7.516141300000002 10.3382499),POINT,10.3382499,7.516141300000002,98e491b1-6cb7-400a-b640-bbd0e303f96a,Primary Health Center Kamkomi,,Functional,Unknown,Primary,Others,KD0203,,,Unknown,,,,Kakau,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6006,POINT (7.6379119998036344 10.45803399994395),POINT,10.45803399994395,7.6379119998036344,e76c1a37-2d00-4850-a2d3-392010bc8a6e,Kujama Gari Primary Health Center,,Functional,Yes,Primary,Public,KD0204,,,Yes,2018-02-06,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6005,POINT (7.650810999567852 10.480873000461997),POINT,10.480873000461997,7.650810999567852,0f5e152a-c711-4ffa-bcb2-c5c4e08db9a3,Rural Hospital Kujama,,Functional,Yes,Primary,Public,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6004,POINT (7.634277344000054 10.47827148400006),POINT,10.47827148400006,7.634277344000054,948a756c-01ed-4777-99e1-80bd08858013,Sauki Clinic,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6003,POINT (7.636725999997793 10.478305999717861),POINT,10.478305999717861,7.636725999997793,bc3cade2-3cde-48ff-8f36-5c2e404f025e,Salvation Clinic Tudun Wada,,Unknown,Unknown,Primary,Public,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6002,POINT (7.57997 10.458919999999997),POINT,10.458919999999997,7.57997,ffe73ee0-1e98-48ba-8642-f2c972cf685c,Methodist Church Hospital,,Unknown,Unknown,Unknown,Unknown,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6001,POINT (7.6355026 10.4765356),POINT,10.4765356,7.6355026,7d5bea98-8461-4101-afdb-a0f5cdaf2174,Tundun Wada Primary Health Center,,Functional,Unknown,Unknown,Unknown,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-6000,POINT (7.5287779996521635 10.554472000469048),POINT,10.554472000469048,7.5287779996521635,0a4dbb73-db94-4afb-848f-c83cef21aa6a,Doka Primary Health Center,,Functional,Yes,Primary,Public,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fff,POINT (7.638295000063863 10.477357000073027),POINT,10.477357000073027,7.638295000063863,3bab897f-0236-4f3f-af79-b694bc7dea71,Bennatu Taimako Clinic And Nursing Home,,Unknown,Unknown,Tertiary,Private,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ffe,POINT (7.631965999763565 10.476299000354174),POINT,10.476299000354174,7.631965999763565,48e64c59-e4f3-4a28-91d4-7237794006ca,Ab Nasara Nursing Home And Maternity,,Unknown,Unknown,Primary,Public,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ffd,POINT (7.637084961000028 10.47827148400006),POINT,10.47827148400006,7.637084961000028,01be02a2-017c-4fa8-9363-fb56394936c5,Salama Clinic,,Unknown,Yes,Primary,State Primary HealthCare Development Agency,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ffc,POINT (7.633479999792257 10.480220000018335),POINT,10.480220000018335,7.633479999792257,04d4b91a-bf5b-4849-b30c-f3db351a8bfd,Salvation Health Clinic,,Unknown,Unknown,Primary,Public,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ffb,POINT (7.548814000265679 10.347704999980579),POINT,10.347704999980579,7.548814000265679,ea22666a-25ed-4bb4-9dec-c2b86e28b503,Kakau Health Clinic,,Unknown,Unknown,Primary,Public,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ffa,POINT (7.615970999895751 10.528445999785617),POINT,10.528445999785617,7.615970999895751,8a0d51d8-b6ce-41ca-81df-c939fcc7f428,Tokache Health Clinic,,Functional,Yes,Primary,Public,KD0204,,,Unknown,,,,Kujama,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff9,POINT (7.164940000441391 10.637840000113727),POINT,10.637840000113727,7.164940000441391,02654ed5-a7fe-47f3-a0fd-39f9aa2adf56,Rumana Gwan Health Post,,Unknown,Unknown,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff8,POINT (7.205735000159677 10.48311899998805),POINT,10.48311899998805,7.205735000159677,0d8df855-6d48-4735-88d1-6f782d0b079e,Kasaya Primary Health Center,,Functional,Yes,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff7,POINT (7.22454099993746 10.561892999511258),POINT,10.561892999511258,7.22454099993746,e0509a94-57f3-4e1c-bdbb-adee88bcad57,Baranje Health Clinic,,Functional,Yes,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff6,POINT (7.259849999928235 10.619010000319577),POINT,10.619010000319577,7.259849999928235,eea5e310-53ec-438b-8ca1-cf5bf4019da5,Forest Maternity Clinc,,Unknown,Unknown,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff5,POINT (6.926447000396593 10.631614999884107),POINT,10.631614999884107,6.926447000396593,f2f16a34-3e9a-4182-b8ef-32112de02a28,Jam Sago Clinic Udawa,,Unknown,Yes,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff4,POINT (7.23319 10.62086),POINT,10.62086,7.23319,9ef84cb4-4416-4b1f-8a0d-8a3ec5f7b0f8,Kajari Health Post,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff3,POINT (6.941896999894141 10.635516999535355),POINT,10.635516999535355,6.941896999894141,06f58936-f44f-4d5a-927c-93afb8df74ce,Udawa Primary Health Center,,Functional,Yes,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff2,POINT (7.237319999620183 10.619599999720492),POINT,10.619599999720492,7.237319999620183,c41e6693-d96d-49b1-a768-82f03e36df0c,Hauwa Clinic Buruku,,Unknown,Unknown,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff1,POINT (7.233029999705309 10.617091000015705),POINT,10.617091000015705,7.233029999705309,56de7a30-48c7-4f5a-9322-8be3ad1f7558,Alheri Clinic And Matarnity,,Unknown,Unknown,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5ff0,POINT (7.204587000379661 10.580788000349571),POINT,10.580788000349571,7.204587000379661,e7a1a482-f0d3-49ce-8afc-e1d536e41313,Dande Health Clinic,,Functional,Unknown,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fef,POINT (7.230646000085528 10.62147899999718),POINT,10.62147899999718,7.230646000085528,b2eaae96-fe68-4409-b0f5-1bb4cf159e2d,Buruku Primary Health Center,,Functional,Yes,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fee,POINT (6.93249511700003 10.633483887000068),POINT,10.633483887000068,6.93249511700003,f3abc39e-48e6-45cf-b7d4-d375108bc9be,Rimi Clinic,,Unknown,Unknown,Primary,State Primary HealthCare Development Agency,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fed,POINT (6.928873000044916 10.626904999683859),POINT,10.626904999683859,6.928873000044916,fff9d7fa-84b3-47d4-b219-e2eabcb452f1,Kauna Clinic,,Unknown,Unknown,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fec,POINT (6.927151999875605 10.631541999834496),POINT,10.631541999834496,6.927151999875605,5cbd359c-b642-4bd9-b9ee-ed2e879f984b,Hijaba Clinic And Maternity,,Unknown,Yes,Primary,Public,KD0205,,,Unknown,,,,Kunai,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5feb,POINT (6.8013720004140055 10.704652999510017),POINT,10.704652999510017,6.8013720004140055,ca22a2d8-6b9e-498e-85b6-fe197065a7c5,Kuriga Primary Health Center,,Functional,Yes,Primary,Public,KD0206,,1,Yes,2018-02-06,,,Kuriga,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fea,POINT (6.806446999862203 10.701258000203268),POINT,10.701258000203268,6.806446999862203,bcfb641a-ca55-4b5d-9319-78f6ed95a54e,Shekwo Bagu Maternity,,Unknown,Unknown,Primary,Public,KD0206,,,Unknown,,,,Kuriga,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fe9,POINT (7.441570000398428 10.472704999912253),POINT,10.472704999912253,7.441570000398428,06cd4814-dcb1-45f8-88c5-c99c43f0512f,Tudun Muntsira Tuberclosis Maternity And Child Health Clinic Narayi,,Functional,Unknown,Primary,Public,KD0207,,,Unknown,,,,Narayi,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fe8,POINT (7.442505 10.47931),POINT,10.47931,7.442505,eb48818c-a917-4b30-b844-88133505c03e,Narayi Ecwa Clinic,,Unknown,Unknown,Others,Missions/Religious,KD0207,,,Unknown,,,,Narayi,19002,Chikun,KD,Kaduna
sv_fc_poi_health_facilities.fid--71209ea8_166ee56fbef_-5fe7,POINT (7.445491000062589 10.459623000023612),POINT,10.459623000023612,7.445491000062589,c4941966-73b7-4df2-90c9-5963bc42db24,El Shadia Clinic,,Unknown,Yes,Tertiary,Private,KD0207,,,Unknown,,,,Narayi,19002,Chikun,KD,Kaduna
